project,release,class,loc,churn,loc_added,fan_out,revisions,max_churn,max_loc_added,avg_churn,avg_loc_added,fan_in_total,loc_touched_total,revisions_density,ns,age,weighted_age,nauth,nfix,ndev,bug_density,fix,code_smells,buggy
storm,release_0.10.1,external\flux\flux-core\src\test\java\org\apache\storm\flux\test\TestBolt.java,46,14,4,6,1,14,4,14.0,4.0,1,14,0.0217391304347826,1,11.9,166.61,1,0,1,0.0,0,4,NO
storm,release_0.10.1,external\flux\flux-core\src\test\java\org\apache\storm\flux\test\TridentTopologySource.java,42,24,12,12,1,24,12,24.0,12.0,0,24,0.0238095238095238,1,11.9,285.61,1,0,1,0.0,0,3,NO
storm,release_0.10.1,external\flux\flux-examples\src\main\java\org\apache\storm\flux\examples\WordCountClient.java,37,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,11.9,0.0,1,0,1,0.0,0,5,NO
storm,release_0.10.1,external\flux\flux-examples\src\main\java\org\apache\storm\flux\examples\WordCounter.java,30,18,9,10,1,18,9,18.0,9.0,0,18,0.0333333333333333,1,11.9,214.21,1,0,1,0.0,0,4,NO
storm,release_0.10.1,external\flux\flux-wrappers\src\main\java\org\apache\storm\flux\wrappers\bolts\FluxShellBolt.java,22,8,4,4,1,8,4,8.0,4.0,0,8,0.0454545454545454,1,11.9,95.2,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\flux\flux-wrappers\src\main\java\org\apache\storm\flux\wrappers\bolts\LogInfoBolt.java,17,8,4,6,1,8,4,8.0,4.0,3,8,0.0588235294117647,1,11.9,95.2,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\flux\flux-wrappers\src\main\java\org\apache\storm\flux\wrappers\spouts\FluxShellSpout.java,22,8,4,4,1,8,4,8.0,4.0,3,8,0.0454545454545454,1,11.9,95.2,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\bolt\DefaultEventDataFormat.java,21,2,1,1,1,2,1,2.0,1.0,0,2,0.0476190476190476,1,11.66,23.33,1,1,1,0.0476190476190476,1,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\bolt\EventHubBolt.java,64,10,5,10,1,10,5,10.0,5.0,1,10,0.015625,1,12.3,122.97,2,1,2,0.015625,1,2,YES
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\bolt\EventHubBoltConfig.java,65,0,0,2,0,0,0,0.0,0.0,1,0,0.0,1,11.66,0.0,1,1,1,0.0153846153846153,1,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\bolt\IEventDataFormat.java,6,2,1,1,1,2,1,2.0,1.0,0,2,0.1666666666666666,1,11.66,23.33,1,1,1,0.1666666666666666,1,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\samples\AtMostOnceEventCount.java,31,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\samples\EventCount.java,108,12,6,9,1,12,6,12.0,6.0,0,12,0.0092592592592592,1,12.3,147.57,2,0,2,0.0,0,6,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\samples\EventHubLoop.java,25,4,2,5,1,4,2,4.0,2.0,0,4,0.04,1,12.3,49.19,2,1,2,0.04,1,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\samples\OpaqueTridentEventCount.java,28,14,7,10,1,14,7,14.0,7.0,0,14,0.0357142857142857,1,12.3,172.16,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\samples\TransactionalTridentEventCount.java,52,18,9,13,1,18,9,18.0,9.0,0,18,0.0192307692307692,1,12.3,221.35,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\samples\bolt\GlobalCountBolt.java,53,14,7,9,1,14,7,14.0,7.0,1,14,0.0188679245283018,1,12.3,172.16,1,0,1,0.0,0,3,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\samples\bolt\PartialCountBolt.java,34,14,7,9,1,14,7,14.0,7.0,1,14,0.0294117647058823,1,12.3,172.16,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\EventData.java,24,0,0,1,0,0,0,0.0,0.0,5,0,0.0,1,12.3,0.0,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\EventDataScheme.java,31,2,1,5,1,2,1,2.0,1.0,0,2,0.032258064516129,1,12.3,24.59,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\EventHubReceiverImpl.java,103,6,3,13,1,6,3,6.0,3.0,1,6,0.0097087378640776,1,12.3,73.78,2,0,2,0.0,0,4,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\EventHubSpout.java,195,12,6,9,1,12,6,12.0,6.0,5,12,0.0051282051282051,1,12.3,147.57,2,0,2,0.0,0,8,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\EventHubSpoutConfig.java,125,0,0,1,0,0,0,0.0,0.0,12,0,0.0,1,12.3,0.0,2,0,2,0.0,0,3,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\EventHubSpoutException.java,15,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\FieldConstants.java,6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,4,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\IEventDataScheme.java,9,2,1,2,1,2,1,2.0,1.0,2,2,0.1111111111111111,1,12.3,24.59,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\IEventHubReceiver.java,11,0,0,2,0,0,0,0.0,0.0,6,0,0.0,1,12.3,0.0,2,0,2,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\IEventHubReceiverFactory.java,5,0,0,0,0,0,0,0.0,0.0,3,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\IPartitionCoordinator.java,6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\IPartitionManager.java,11,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,12.3,0.0,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\IPartitionManagerFactory.java,8,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\IStateStore.java,8,0,0,0,0,0,0,0.0,0.0,2,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\MessageId.java,31,0,0,0,0,0,0,0.0,0.0,3,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\PartitionManager.java,65,0,0,2,0,0,0,0.0,0.0,1,0,0.0,1,12.3,0.0,1,0,1,0.0,0,3,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\SimplePartitionManager.java,91,0,0,6,0,0,0,0.0,0.0,1,0,0.0,1,12.3,0.0,2,0,2,0.0,0,5,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\StaticPartitionCoordinator.java,55,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,2,0,2,0.0,0,3,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\spout\ZookeeperStateStore.java,63,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\Coordinator.java,34,4,2,5,1,4,2,4.0,2.0,0,4,0.0294117647058823,1,12.3,49.19,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\ITridentPartitionManager.java,8,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\ITridentPartitionManagerFactory.java,6,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\OpaqueTridentEventHubEmitter.java,40,6,3,5,1,6,3,6.0,3.0,0,6,0.025,1,12.3,73.78,1,0,1,0.0,0,1,YES
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\OpaqueTridentEventHubSpout.java,34,8,4,5,1,8,4,8.0,4.0,1,8,0.0294117647058823,1,12.3,98.38,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\Partition.java,15,2,1,2,1,2,1,2.0,1.0,6,2,0.0666666666666666,1,12.3,24.59,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\Partitions.java,17,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\TransactionalTridentEventHubEmitter.java,121,8,4,12,1,8,4,8.0,4.0,0,8,0.0082644628099173,1,12.3,98.38,2,0,2,0.0,0,9,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\TransactionalTridentEventHubSpout.java,36,8,4,6,1,8,4,8.0,4.0,1,8,0.0277777777777777,1,12.3,98.38,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\main\java\org\apache\storm\eventhubs\trident\TridentPartitionManager.java,64,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,2,0,2,0.0,0,2,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\EventHubReceiverMock.java,58,0,0,11,0,0,0,0.0,0.0,1,0,0.0,1,12.3,0.0,2,0,2,0.0,0,3,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\EventHubSpoutCallerMock.java,58,4,2,1,1,4,2,4.0,2.0,0,4,0.0172413793103448,1,12.3,49.19,1,0,1,0.0,0,3,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\PartitionManagerCallerMock.java,62,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,4,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\SpoutOutputCollectorMock.java,32,6,1,1,1,6,1,6.0,1.0,0,6,0.03125,1,12.3,73.78,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\StateStoreMock.java,28,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\TestEventData.java,21,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,4,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\TestEventHubSpout.java,40,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,2,0,2,0.0,0,8,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\spout\TestPartitionManager.java,79,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,5,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\trident\TestTransactionalTridentEmitter.java,58,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,12.3,0.0,1,0,1,0.0,0,6,NO
storm,release_0.10.1,external\storm-eventhubs\src\test\java\org\apache\storm\eventhubs\trident\TridentCollectorMock.java,24,2,1,1,1,2,1,2.0,1.0,0,2,0.0416666666666666,1,12.3,24.59,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\AbstractHBaseBolt.java,46,9,4,11,2,13,9,11.0,6.5,0,22,0.0434782608695652,1,19.8,435.5,2,0,2,0.0,0,4,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\HBaseBolt.java,42,61,9,8,2,63,53,62.0,31.0,1,124,0.0476190476190476,1,19.8,2454.65,2,0,2,0.0,0,2,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\HBaseLookupBolt.java,50,11,3,12,2,15,10,13.0,6.5,1,26,0.04,1,19.8,514.69,2,0,2,0.0,0,1,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\HBaseMapper.java,8,2,1,2,2,2,1,2.0,1.0,4,4,0.25,1,19.8,79.18,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\HBaseProjectionCriteria.java,40,0,0,1,0,0,0,0.0,0.0,5,0,0.0,1,19.8,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\HBaseValueMapper.java,11,6,3,4,2,6,3,6.0,3.0,4,12,0.1818181818181818,1,19.8,237.55,2,0,2,0.0,0,1,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\SimpleHBaseMapper.java,52,4,2,5,2,4,2,4.0,2.0,2,8,0.0384615384615384,1,19.8,158.36,1,0,1,0.0,0,5,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\common\ColumnList.java,87,0,0,0,0,0,0,0.0,0.0,6,0,0.0,1,19.8,0.0,1,0,1,0.0,0,4,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\common\HBaseClient.java,102,0,0,7,0,0,0,0.0,0.0,2,0,0.0,1,19.8,0.0,1,0,1,0.0,0,1,YES
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\common\IColumn.java,7,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,19.8,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\common\ICounter.java,6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,19.8,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\common\Utils.java,42,6,2,3,2,6,4,6.0,3.0,131,12,0.0476190476190476,1,19.8,237.55,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\security\AutoHBase.java,173,8,4,15,1,8,4,8.0,4.0,0,8,0.0057803468208092,1,16.79,134.31,1,0,1,0.0,0,10,YES
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\security\HBaseSecurityUtil.java,36,37,15,6,2,40,28,38.5,21.5,2,77,0.0555555555555555,1,19.8,1524.26,2,0,2,0.0,0,2,YES
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\mapper\SimpleTridentHBaseMapMapper.java,27,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,16.29,0.0,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\mapper\SimpleTridentHBaseMapper.java,55,6,3,9,2,6,3,6.0,3.0,1,12,0.0363636363636363,1,19.8,237.55,1,0,1,0.0,0,3,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\mapper\TridentHBaseMapMapper.java,7,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,16.29,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\mapper\TridentHBaseMapper.java,9,4,2,3,2,4,2,4.0,2.0,2,8,0.2222222222222222,1,19.8,158.36,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseMapState.java,193,10,5,11,2,55,27,32.5,16.0,0,65,0.0103626943005181,1,19.8,1286.71,5,0,5,0.0,0,21,YES
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseQuery.java,18,8,4,4,2,8,4,8.0,4.0,1,16,0.1111111111111111,1,19.8,316.73,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseState.java,129,12,6,16,2,20,12,16.0,9.0,1,32,0.0155038759689922,1,19.8,633.46,3,0,3,0.0,0,5,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseStateFactory.java,17,6,3,3,2,6,3,6.0,3.0,1,12,0.1176470588235294,1,19.8,237.55,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseUpdater.java,11,6,3,3,2,6,3,6.0,3.0,1,12,0.1818181818181818,1,19.8,237.55,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\LookupWordCount.java,49,10,5,8,2,10,5,10.0,5.0,0,20,0.0408163265306122,1,19.8,395.91,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\PersistentWordCount.java,48,10,5,7,2,10,5,10.0,5.0,0,20,0.0416666666666666,1,19.8,395.91,1,0,1,0.0,0,2,YES
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\TotalWordCounter.java,38,16,8,9,2,16,8,16.0,8.0,0,32,0.0526315789473684,1,19.8,633.46,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordCountClient.java,26,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,19.8,0.0,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordCounter.java,26,16,8,7,2,16,8,16.0,8.0,0,32,0.0769230769230769,1,19.8,633.46,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordCountValueMapper.java,28,8,4,9,2,8,4,8.0,4.0,1,16,0.0714285714285714,1,19.8,316.73,2,0,2,0.0,0,1,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordSpout.java,53,12,6,6,2,12,6,12.0,6.0,0,24,0.0377358490566037,1,19.8,475.09,1,0,1,0.0,0,6,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\trident\PrintFunction.java,17,6,3,5,2,6,3,6.0,3.0,0,12,0.1176470588235294,1,19.8,237.55,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hbase\src\test\java\org\apache\storm\hbase\trident\WordCountTrident.java,75,22,11,21,2,22,11,22.0,11.0,0,44,0.0266666666666666,1,19.8,871.01,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\AbstractHdfsBolt.java,98,93,7,15,2,93,86,93.0,46.5,0,186,0.0204081632653061,1,23.3,4333.41,1,0,1,0.0,0,3,YES
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\HdfsBolt.java,96,55,30,15,2,55,30,55.0,27.5,0,110,0.0208333333333333,1,23.3,2562.77,2,0,2,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\SequenceFileBolt.java,107,46,25,14,2,46,25,46.0,23.0,0,92,0.0186915887850467,1,23.3,2143.41,2,0,2,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\DefaultFileNameFormat.java,34,2,1,1,2,2,1,2.0,1.0,4,4,0.0588235294117647,1,23.3,93.19,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\DefaultSequenceFormat.java,39,2,1,4,2,2,1,2.0,1.0,1,4,0.0512820512820512,1,23.3,93.19,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\DelimitedRecordFormat.java,36,4,2,2,2,4,2,4.0,2.0,3,8,0.0555555555555555,1,23.3,186.38,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\FileNameFormat.java,9,2,1,1,2,2,1,2.0,1.0,10,4,0.2222222222222222,1,23.3,93.19,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\RecordFormat.java,6,2,1,1,2,2,1,2.0,1.0,5,4,0.3333333333333333,1,23.3,93.19,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\SequenceFormat.java,9,2,1,1,2,7,3,4.5,2.0,3,9,0.2222222222222222,1,23.3,209.68,2,0,2,0.0,0,2,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\FileRotationPolicy.java,7,2,1,1,2,2,1,2.0,1.0,13,4,0.2857142857142857,1,23.3,93.19,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\FileSizeRotationPolicy.java,38,2,1,3,2,2,1,2.0,1.0,9,4,0.0526315789473684,1,23.3,93.19,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\NoRotationPolicy.java,11,2,1,1,2,2,1,2.0,1.0,0,4,0.1818181818181818,1,23.3,93.19,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\TimedRotationPolicy.java,31,2,1,1,2,2,1,2.0,1.0,3,4,0.064516129032258,1,21.27,85.06,1,0,1,0.0,0,3,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\sync\CountSyncPolicy.java,18,2,1,1,2,2,1,2.0,1.0,5,4,0.1111111111111111,1,23.3,93.19,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\sync\SyncPolicy.java,7,2,1,1,2,2,1,2.0,1.0,9,4,0.2857142857142857,1,23.3,93.19,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\common\rotation\MoveFileAction.java,21,0,0,4,0,0,0,0.0,0.0,4,0,0.0,1,23.3,0.0,1,0,1,0.0,0,3,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\common\rotation\RotationAction.java,8,0,0,2,0,0,0,0.0,0.0,5,0,0.0,1,23.3,0.0,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\common\security\AutoHDFS.java,203,8,4,15,1,8,4,8.0,4.0,0,8,0.0049261083743842,1,17.03,136.21,1,0,1,0.0,0,12,YES
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\common\security\HdfsSecurityUtil.java,38,26,15,7,2,29,20,27.5,17.5,3,55,0.0526315789473684,1,23.3,1281.39,4,0,4,0.0,0,5,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsState.java,264,339,85,21,2,339,254,339.0,169.5,0,678,0.0075757575757575,1,23.3,15795.98,1,0,1,0.0,0,8,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsStateFactory.java,23,6,3,5,2,6,3,6.0,3.0,0,12,0.0869565217391304,1,23.3,279.57,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsUpdater.java,11,6,3,3,2,6,3,6.0,3.0,0,12,0.1818181818181818,1,23.3,279.57,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DefaultFileNameFormat.java,31,0,0,0,0,0,0,0.0,0.0,4,0,0.0,1,23.3,0.0,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DefaultSequenceFormat.java,39,2,1,4,2,2,1,2.0,1.0,1,4,0.0512820512820512,1,23.3,93.19,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DelimitedRecordFormat.java,35,4,2,2,2,4,2,4.0,2.0,3,8,0.0571428571428571,1,23.3,186.38,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\FileNameFormat.java,8,0,0,0,0,0,0,0.0,0.0,10,0,0.0,1,23.3,0.0,1,0,1,0.0,0,1,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\RecordFormat.java,6,2,1,1,2,2,1,2.0,1.0,5,4,0.3333333333333333,1,23.3,93.19,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\SequenceFormat.java,10,2,1,2,2,2,1,2.0,1.0,3,4,0.2,1,23.3,93.19,1,0,1,0.0,0,2,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\FileRotationPolicy.java,7,4,1,1,2,4,3,4.0,2.0,13,8,0.2857142857142857,1,23.3,186.38,1,0,1,0.0,0,0,NO
storm,release_0.10.1,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\FileSizeRotationPolicy.java,38,12,1,3,2,12,11,12.0,6.0,9,24,0.0526315789473684,1,23.3,559.15,1,0,1,0.0,0,2,NO
